,currency,interval,open_time,close_time,signal_type,open_price,close_price,is_profit
1175,AUDJPY,Interval.in_1_minute,2023-12-20 19:39:42,2023-12-20 19:43:49,short,97.289,97.302,False
1176,EURCAD,Interval.in_1_minute,2023-12-20 20:00:54,2023-12-20 20:05:01,short,1.45956,1.45962,False
1177,EURJPY,Interval.in_3_minute,2023-12-20 19:54:32,2023-12-20 20:06:40,long,157.644,157.657,True
1178,AUDUSD,Interval.in_3_minute,2023-12-20 19:57:36,2023-12-20 20:09:42,short,0.6768,0.6769,False
1179,EURCAD,Interval.in_5_minute,2023-12-20 20:05:28,2023-12-20 20:30:35,short,1.45987,1.45935,True
1180,EURCAD,Interval.in_5_minute,2023-12-20 20:10:39,2023-12-20 20:35:46,short,1.45993,1.45926,True
1181,EURJPY,Interval.in_5_minute,2023-12-20 20:25:32,2023-12-20 20:50:40,short,157.647,157.632,True
1182,EURCAD,Interval.in_3_minute,2023-12-20 20:46:00,2023-12-20 20:58:08,short,1.45972,1.45988,False
1183,EURUSD,Interval.in_1_minute,2023-12-20 21:11:20,2023-12-20 21:15:26,short,1.0957,1.09608,False
1184,EURJPY,Interval.in_1_minute,2023-12-20 21:16:19,2023-12-20 21:20:26,short,157.595,157.592,True
1185,EURUSD,Interval.in_3_minute,2023-12-20 21:09:29,2023-12-20 21:21:36,short,1.09565,1.09594,False
1186,EURUSD,Interval.in_1_minute,2023-12-20 21:54:32,2023-12-20 21:58:39,long,1.09437,1.09458,True
1187,GBPUSD,Interval.in_1_minute,2023-12-20 21:57:32,2023-12-20 22:01:38,short,1.26448,1.26403,True
1188,GBPAUD,Interval.in_1_minute,2023-12-20 22:10:34,2023-12-20 22:14:43,long,1.87496,1.87512,True
1189,AUDCAD,Interval.in_1_minute,2023-12-20 22:22:22,2023-12-20 22:26:29,long,0.8998,0.89968,False
1190,AUDUSD,Interval.in_1_minute,2023-12-20 22:25:29,2023-12-20 22:29:35,long,0.67384,0.67374,False
1191,EURCAD,Interval.in_1_minute,2023-12-20 22:30:48,2023-12-20 22:34:56,short,1.46146,1.46142,True
1192,EURCAD,Interval.in_1_minute,2023-12-20 22:32:23,2023-12-20 22:36:30,short,1.4615,1.46146,True
1193,EURCAD,Interval.in_1_minute,2023-12-20 22:33:30,2023-12-20 22:37:36,short,1.46138,1.4614,False
1194,AUDUSD,Interval.in_1_minute,2023-12-20 22:45:46,2023-12-20 22:49:53,short,0.67376,0.67341,True
1195,AUDUSD,Interval.in_1_minute,2023-12-20 22:47:21,2023-12-20 22:51:28,short,0.67356,0.67345,True
1196,EURUSD,Interval.in_1_minute,2023-12-20 22:48:27,2023-12-20 22:52:34,short,1.09423,1.09378,True
1197,AUDJPY,Interval.in_1_minute,2023-12-20 22:57:41,2023-12-20 23:01:48,short,96.706,96.66,True
1198,EURUSD,Interval.in_1_minute,2023-12-21 10:13:24,2023-12-21 10:17:32,short,1.09525,1.09508,True
1199,EURUSD,Interval.in_1_minute,2023-12-21 10:22:23,2023-12-21 10:26:31,short,1.09506,1.09495,True
1200,EURJPY,Interval.in_1_minute,2023-12-21 10:26:21,2023-12-21 10:30:27,short,156.803,156.848,False
1201,EURJPY,Interval.in_3_minute,2023-12-21 10:24:35,2023-12-21 10:36:42,short,156.783,156.844,False
1202,AUDJPY,Interval.in_5_minute,2023-12-21 10:15:54,2023-12-21 10:41:00,short,96.614,96.609,True
1203,AUDUSD,Interval.in_1_minute,2023-12-21 10:38:22,2023-12-21 10:42:29,short,0.67432,0.67444,False
1204,EURJPY,Interval.in_1_minute,2023-12-21 10:39:33,2023-12-21 10:43:39,short,156.852,156.818,True
1205,AUDJPY,Interval.in_1_minute,2023-12-21 10:46:30,2023-12-21 10:50:37,long,96.585,96.614,True
1206,EURUSD,Interval.in_1_minute,2023-12-21 10:47:44,2023-12-21 10:51:50,short,1.09478,1.09403,True
1207,AUDCHF,Interval.in_1_minute,2023-12-21 11:15:46,2023-12-21 11:19:53,short,0.58153,0.58148,True
1208,AUDCHF,Interval.in_1_minute,2023-12-21 11:20:33,2023-12-21 11:24:39,short,0.58142,0.5813,True
1209,AUDUSD,Interval.in_5_minute,2023-12-21 11:05:36,2023-12-21 11:30:44,short,0.67415,0.67473,False
1210,EURJPY,Interval.in_5_minute,2023-12-21 11:45:52,2023-12-21 12:11:00,short,156.518,156.516,True
1211,EURJPY,Interval.in_5_minute,2023-12-21 11:50:30,2023-12-21 12:15:37,short,156.516,156.561,False
1212,EURJPY,Interval.in_5_minute,2023-12-21 11:55:31,2023-12-21 12:20:39,short,156.539,156.538,True
1213,EURCAD,Interval.in_1_minute,2023-12-21 12:20:40,2023-12-21 12:24:47,short,1.46088,1.46068,True
1214,EURCAD,Interval.in_1_minute,2023-12-21 12:22:21,2023-12-21 12:26:27,short,1.46068,1.46062,True
1215,EURJPY,Interval.in_1_minute,2023-12-22 10:05:33,2023-12-22 10:09:41,short,156.492,156.606,False
1216,AUDUSD,Interval.in_1_minute,2023-12-22 10:06:31,2023-12-22 10:10:37,short,0.67879,0.67854,True
1217,AUDJPY,Interval.in_1_minute,2023-12-22 10:10:30,2023-12-22 10:14:37,short,96.546,96.518,True
1218,EURJPY,Interval.in_1_minute,2023-12-22 10:26:21,2023-12-22 10:30:28,short,156.524,156.576,False
1219,EURJPY,Interval.in_1_minute,2023-12-22 10:29:22,2023-12-22 10:33:28,short,156.565,156.557,True
1220,EURJPY,Interval.in_3_minute,2023-12-22 10:24:33,2023-12-22 10:36:40,short,156.56,156.564,False
1221,EURJPY,Interval.in_3_minute,2023-12-22 10:27:30,2023-12-22 10:39:36,short,156.568,156.546,True
1222,EURJPY,Interval.in_1_minute,2023-12-22 10:55:36,2023-12-22 10:59:43,short,156.455,156.537,False
1223,EURUSD,Interval.in_1_minute,2023-12-22 11:00:50,2023-12-22 11:04:58,long,1.10074,1.10116,True
1224,GBPUSD,Interval.in_1_minute,2023-12-22 11:04:23,2023-12-22 11:08:29,long,1.2701,1.26971,False
1225,EURJPY,Interval.in_1_minute,2023-12-22 11:07:32,2023-12-22 11:11:39,short,156.509,156.498,True
1226,EURCAD,Interval.in_5_minute,2023-12-22 10:50:33,2023-12-22 11:15:41,short,1.46076,1.4616,False
1227,GBPUSD,Interval.in_1_minute,2023-12-22 11:25:34,2023-12-22 11:29:42,long,1.2699,1.2698,False
1228,AUDJPY,Interval.in_1_minute,2023-12-22 11:35:33,2023-12-22 11:39:40,long,96.542,96.55,True
1229,AUDUSD,Interval.in_5_minute,2023-12-22 11:40:29,2023-12-22 12:05:35,short,0.67968,0.6793,True
1230,EURUSD,Interval.in_1_minute,2023-12-22 12:08:23,2023-12-22 12:12:30,long,1.10058,1.10088,True
1231,AUDUSD,Interval.in_1_minute,2023-12-22 12:11:23,2023-12-22 12:15:30,short,0.67958,0.67957,True
1232,AUDCHF,Interval.in_1_minute,2023-12-22 12:21:34,2023-12-22 12:25:42,short,0.58099,0.5811,False
1233,EURJPY,Interval.in_3_minute,2023-12-22 12:16:09,2023-12-22 12:28:18,long,156.362,156.484,True
1234,AUDCAD,Interval.in_1_minute,2023-12-22 12:28:24,2023-12-22 12:32:32,long,0.90248,0.90263,True
1235,EURUSD,Interval.in_1_minute,2023-12-22 12:34:22,2023-12-22 12:38:29,long,1.10204,1.10196,False
1236,AUDJPY,Interval.in_1_minute,2023-12-22 12:38:23,2023-12-22 12:42:30,short,96.538,96.558,False
1237,GBPAUD,Interval.in_3_minute,2023-12-22 12:30:54,2023-12-22 12:43:01,long,1.86994,1.87002,True
1238,AUDJPY,Interval.in_1_minute,2023-12-22 12:39:39,2023-12-22 12:43:47,short,96.552,96.545,True
1239,GBPAUD,Interval.in_1_minute,2023-12-22 13:20:32,2023-12-22 13:24:39,long,1.87179,1.87176,False
1240,AUDCHF,Interval.in_1_minute,2023-12-22 13:35:35,2023-12-22 13:39:42,long,0.58088,0.58091,True
1241,EURCAD,Interval.in_1_minute,2023-12-22 14:17:22,2023-12-22 14:21:29,short,1.46428,1.46384,True
1242,EURCAD,Interval.in_3_minute,2023-12-22 14:15:49,2023-12-22 14:27:57,short,1.46396,1.46473,False
1243,EURCAD,Interval.in_3_minute,2023-12-22 14:18:34,2023-12-22 14:30:41,short,1.46396,1.46433,False
1244,AUDJPY,Interval.in_1_minute,2023-12-22 14:34:36,2023-12-22 14:38:43,long,96.702,96.691,False
1245,AUDCHF,Interval.in_1_minute,2023-12-22 14:57:37,2023-12-22 15:01:45,short,0.58168,0.58153,True
1246,EURCAD,Interval.in_1_minute,2023-12-22 14:59:37,2023-12-22 15:03:43,short,1.46317,1.46312,True
1247,GBPUSD,Interval.in_5_minute,2023-12-22 14:40:37,2023-12-22 15:05:44,long,1.27246,1.27186,False
1248,EURJPY,Interval.in_5_minute,2023-12-22 14:50:51,2023-12-22 15:15:58,short,156.591,156.582,True
1249,AUDUSD,Interval.in_1_minute,2023-12-22 15:20:34,2023-12-22 15:24:41,short,0.68099,0.68093,True
1250,EURJPY,Interval.in_1_minute,2023-12-22 15:28:22,2023-12-22 15:32:29,short,156.588,156.568,True
1251,EURUSD,Interval.in_1_minute,2023-12-22 15:33:27,2023-12-22 15:37:34,short,1.10049,1.102,False
1252,EURUSD,Interval.in_1_minute,2023-12-22 15:40:29,2023-12-22 15:44:36,short,1.10168,1.10214,False
1253,GBPUSD,Interval.in_5_minute,2023-12-22 15:25:37,2023-12-22 15:50:44,long,1.27186,1.27233,True
1254,AUDUSD,Interval.in_1_minute,2023-12-22 15:57:30,2023-12-22 16:01:37,long,0.68134,0.68164,True
1255,AUDUSD,Interval.in_1_minute,2023-12-22 16:00:52,2023-12-22 16:04:59,long,0.68148,0.68148,True
1256,EURUSD,Interval.in_1_minute,2023-12-22 16:04:20,2023-12-22 16:08:26,long,1.10334,1.1037,True
1257,EURJPY,Interval.in_1_minute,2023-12-22 16:05:32,2023-12-22 16:09:38,short,156.598,156.6,False
1258,EURCAD,Interval.in_5_minute,2023-12-22 15:45:56,2023-12-22 16:11:04,short,1.46331,1.46326,True
1259,AUDCHF,Interval.in_1_minute,2023-12-22 16:15:47,2023-12-22 16:19:54,short,0.58109,0.58112,False
1260,EURCAD,Interval.in_5_minute,2023-12-22 15:55:31,2023-12-22 16:20:38,short,1.46306,1.46235,True
1261,EURCAD,Interval.in_1_minute,2023-12-22 16:29:25,2023-12-22 16:33:32,short,1.4617,1.46114,True
1262,EURUSD,Interval.in_3_minute,2023-12-22 16:36:33,2023-12-22 16:48:41,short,1.1033,1.10378,False
1263,AUDCHF,Interval.in_1_minute,2023-12-22 17:02:27,2023-12-22 17:06:34,short,0.58139,0.5819,False
1264,AUDJPY,Interval.in_1_minute,2023-12-22 17:03:32,2023-12-22 17:07:38,short,96.89,96.854,True
1265,EURCAD,Interval.in_1_minute,2023-12-22 17:12:36,2023-12-22 17:16:43,short,1.45994,1.4602,False
1266,AUDCAD,Interval.in_1_minute,2023-12-22 17:18:31,2023-12-22 17:22:39,long,0.9019,0.90198,True
1267,AUDCAD,Interval.in_1_minute,2023-12-22 17:20:31,2023-12-22 17:24:37,long,0.90208,0.90192,False
1268,EURCAD,Interval.in_1_minute,2023-12-22 17:25:35,2023-12-22 17:29:42,long,1.46048,1.46006,False
1269,AUDUSD,Interval.in_1_minute,2023-12-22 17:40:31,2023-12-22 17:44:39,long,0.68111,0.68126,True
1270,GBPAUD,Interval.in_1_minute,2023-12-22 17:42:37,2023-12-22 17:46:43,long,1.86867,1.86882,True
1271,AUDCAD,Interval.in_1_minute,2023-12-22 17:47:21,2023-12-22 17:51:28,short,0.90214,0.90239,False
1272,EURUSD,Interval.in_1_minute,2023-12-22 17:49:19,2023-12-22 17:53:25,short,1.10141,1.10112,True
1273,AUDJPY,Interval.in_3_minute,2023-12-22 17:45:55,2023-12-22 17:58:02,short,96.944,96.854,True
1274,GBPAUD,Interval.in_3_minute,2023-12-22 17:51:34,2023-12-22 18:03:41,long,1.86908,1.86869,False
1275,GBPUSD,Interval.in_3_minute,2023-12-22 18:18:32,2023-12-22 18:30:39,short,1.27206,1.27216,False
1276,GBPUSD,Interval.in_1_minute,2023-12-22 18:35:33,2023-12-22 18:39:42,short,1.2727,1.27224,True
1277,GBPUSD,Interval.in_5_minute,2023-12-22 18:15:53,2023-12-22 18:41:00,short,1.27218,1.27228,False
1278,AUDJPY,Interval.in_1_minute,2023-12-22 18:41:22,2023-12-22 18:45:30,long,96.935,96.944,True
1279,AUDCHF,Interval.in_5_minute,2023-12-22 18:20:33,2023-12-22 18:45:41,long,0.58214,0.58242,True
1280,EURUSD,Interval.in_1_minute,2023-12-22 19:05:30,2023-12-22 19:09:37,short,1.10068,1.10033,True
1281,GBPUSD,Interval.in_1_minute,2023-12-22 19:11:31,2023-12-22 19:15:39,short,1.2703,1.27001,True
1282,AUDUSD,Interval.in_1_minute,2023-12-22 19:15:41,2023-12-22 19:19:48,short,0.6797,0.67992,False
1283,EURCAD,Interval.in_3_minute,2023-12-22 19:36:34,2023-12-22 19:48:41,short,1.46072,1.46034,True
1284,GBPAUD,Interval.in_1_minute,2023-12-22 19:45:47,2023-12-22 19:49:53,short,1.86731,1.86716,True
1285,EURCAD,Interval.in_3_minute,2023-12-22 19:39:34,2023-12-22 19:51:41,short,1.46044,1.46078,False
1286,EURUSD,Interval.in_3_minute,2023-12-22 19:42:31,2023-12-22 19:54:38,short,1.1014,1.10147,False
1287,EURUSD,Interval.in_5_minute,2023-12-22 19:30:54,2023-12-22 19:56:02,short,1.10092,1.10149,False
1288,EURUSD,Interval.in_5_minute,2023-12-22 19:35:29,2023-12-22 20:00:36,short,1.1012,1.1016,False
1289,GBPUSD,Interval.in_3_minute,2023-12-22 20:01:09,2023-12-22 20:13:18,long,1.27093,1.27066,False
1290,EURJPY,Interval.in_1_minute,2023-12-22 20:21:50,2023-12-22 20:25:58,long,156.954,156.952,False
